method,game,seed,logdir,wandb_url,source,run_completed,is_partial,x_axis_frames,x_axis_agent_actions,score_type,score_mean,score_std,score_min,score_max,eval_episodes,timestamp,frames_target,agent_actions_target,protocol_compatible_with_reference,notes
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,185752.0,46438.0,episode_score,390.0,,390.0,390.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,188940.0,47235.0,episode_score,500.0,,500.0,500.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,191004.0,47751.0,episode_score,380.0,,380.0,380.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,193976.0,48494.0,episode_score,930.0,,930.0,930.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,196088.0,49022.0,episode_score,520.0,,520.0,520.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,198728.0,49682.0,episode_score,520.0,,520.0,520.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,202400.0,50600.0,episode_score,950.0,,950.0,950.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,205084.0,51271.0,episode_score,350.0,,350.0,350.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,208948.0,52237.0,episode_score,630.0,,630.0,630.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,211888.0,52972.0,episode_score,1020.0,,1020.0,1020.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,214776.0,53694.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,216676.0,54169.0,episode_score,370.0,,370.0,370.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,219652.0,54913.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,222256.0,55564.0,episode_score,950.0,,950.0,950.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,225324.0,56331.0,episode_score,560.0,,560.0,560.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,228344.0,57086.0,episode_score,610.0,,610.0,610.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,230784.0,57696.0,episode_score,430.0,,430.0,430.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,233744.0,58436.0,episode_score,450.0,,450.0,450.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,237060.0,59265.0,episode_score,640.0,,640.0,640.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,240408.0,60102.0,episode_score,550.0,,550.0,550.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,243084.0,60771.0,episode_score,450.0,,450.0,450.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,245656.0,61414.0,episode_score,460.0,,460.0,460.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,248832.0,62208.0,episode_score,1010.0,,1010.0,1010.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,251348.0,62837.0,episode_score,990.0,,990.0,990.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,254628.0,63657.0,episode_score,510.0,,510.0,510.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,257468.0,64367.0,episode_score,420.0,,420.0,420.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,260264.0,65066.0,episode_score,460.0,,460.0,460.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,262664.0,65666.0,episode_score,440.0,,440.0,440.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,265528.0,66382.0,episode_score,420.0,,420.0,420.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,268536.0,67134.0,episode_score,580.0,,580.0,580.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,271864.0,67966.0,episode_score,1070.0,,1070.0,1070.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,275172.0,68793.0,episode_score,440.0,,440.0,440.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,278164.0,69541.0,episode_score,600.0,,600.0,600.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,282104.0,70526.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,284924.0,71231.0,episode_score,590.0,,590.0,590.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,287948.0,71987.0,episode_score,450.0,,450.0,450.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,290612.0,72653.0,episode_score,570.0,,570.0,570.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,293784.0,73446.0,episode_score,1130.0,,1130.0,1130.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,296516.0,74129.0,episode_score,450.0,,450.0,450.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,299112.0,74778.0,episode_score,980.0,,980.0,980.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,302248.0,75562.0,episode_score,430.0,,430.0,430.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,305460.0,76365.0,episode_score,410.0,,410.0,410.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,308324.0,77081.0,episode_score,600.0,,600.0,600.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,310852.0,77713.0,episode_score,450.0,,450.0,450.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,313704.0,78426.0,episode_score,530.0,,530.0,530.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,316964.0,79241.0,episode_score,470.0,,470.0,470.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,319588.0,79897.0,episode_score,450.0,,450.0,450.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,322460.0,80615.0,episode_score,540.0,,540.0,540.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,325924.0,81481.0,episode_score,1160.0,,1160.0,1160.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,329520.0,82380.0,episode_score,620.0,,620.0,620.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,333604.0,83401.0,episode_score,580.0,,580.0,580.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,336504.0,84126.0,episode_score,580.0,,580.0,580.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,339132.0,84783.0,episode_score,520.0,,520.0,520.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,342448.0,85612.0,episode_score,470.0,,470.0,470.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,344860.0,86215.0,episode_score,520.0,,520.0,520.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,347248.0,86812.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,350764.0,87691.0,episode_score,1550.0,,1550.0,1550.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,353680.0,88420.0,episode_score,1030.0,,1030.0,1030.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,355736.0,88934.0,episode_score,470.0,,470.0,470.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,358724.0,89681.0,episode_score,460.0,,460.0,460.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,361448.0,90362.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,364528.0,91132.0,episode_score,1200.0,,1200.0,1200.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,367368.0,91842.0,episode_score,510.0,,510.0,510.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,370164.0,92541.0,episode_score,610.0,,610.0,610.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,373512.0,93378.0,episode_score,1080.0,,1080.0,1080.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,376776.0,94194.0,episode_score,1070.0,,1070.0,1070.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,380000.0,95000.0,episode_score,520.0,,520.0,520.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,0,,,v16_official_reference_read_only,,,383168.0,95792.0,episode_score,2070.0,,2070.0,2070.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
